ticker,market,sector,sub_sector,market_cap,is_etf
EXCELSOFT.BO,BSE,Others,Diversified,Small Cap,False
EXCELSOFT.NS,NSE,Others,Diversified,Small Cap,False
EXICOM.BO,BSE,Others,Diversified,Small Cap,False
EXICOM.NS,NSE,Others,Diversified,Small Cap,False
EXIDEIND.BO,BSE,Automobile,Automobile,Small Cap,False
EXIDEIND.NS,NSE,Automobile,Automobile,Small Cap,False
EXPLEOSOL.BO,BSE,Others,Diversified,Small Cap,False
EXPLEOSOL.NS,NSE,Others,Diversified,Small Cap,False
EXXARO.BO,BSE,Others,Diversified,Small Cap,False
EXXARO.NS,NSE,Others,Diversified,Small Cap,False
FABTECH.BO,BSE,Others,Diversified,Small Cap,False
FABTECH.NS,NSE,Others,Diversified,Small Cap,False
FACT.BO,BSE,Others,Diversified,Small Cap,False
FACT.NS,NSE,Others,Diversified,Small Cap,False
FAIRCHEMOR.BO,BSE,Others,Diversified,Small Cap,False
FAIRCHEMOR.NS,NSE,Others,Diversified,Small Cap,False
FAZE3Q.BO,BSE,Others,Diversified,Small Cap,False
FAZE3Q.NS,NSE,Others,Diversified,Small Cap,False
FCL.BO,BSE,Others,Diversified,Small Cap,False
FCL.NS,NSE,Others,Diversified,Small Cap,False
FCSSOFT.BO,BSE,Others,Diversified,Small Cap,False
FCSSOFT.NS,NSE,Others,Diversified,Small Cap,False
FDC.BO,BSE,Others,Diversified,Small Cap,False
FDC.NS,NSE,Others,Diversified,Small Cap,False
FEDERALBNK.BO,BSE,Financial Services,Financial Services,Small Cap,False
FEDERALBNK.NS,NSE,Financial Services,Financial Services,Small Cap,False
FEDFINA.BO,BSE,Others,Diversified,Small Cap,False
FEDFINA.NS,NSE,Others,Diversified,Small Cap,False
FEL.BO,BSE,Others,Diversified,Small Cap,False
FEL.NS,NSE,Others,Diversified,Small Cap,False
FELDVR.BO,BSE,Others,Diversified,Small Cap,False
FELDVR.NS,NSE,Others,Diversified,Small Cap,False
FIBERWEB.BO,BSE,Others,Diversified,Small Cap,False
FIBERWEB.NS,NSE,Others,Diversified,Small Cap,False
FIEMIND.BO,BSE,Others,Diversified,Small Cap,False
FIEMIND.NS,NSE,Others,Diversified,Small Cap,False
FILATEX.BO,BSE,Others,Diversified,Small Cap,False
FILATEX.NS,NSE,Others,Diversified,Small Cap,False
FILATFASH.BO,BSE,Others,Diversified,Small Cap,False
FILATFASH.NS,NSE,Others,Diversified,Small Cap,False
FINCABLES.BO,BSE,Automobile,Automobile,Small Cap,False
FINCABLES.NS,NSE,Automobile,Automobile,Small Cap,False
FINEORG.BO,BSE,Others,Diversified,Small Cap,False
FINEORG.NS,NSE,Others,Diversified,Small Cap,False
FINKURVE.BO,BSE,Others,Diversified,Small Cap,False
FINKURVE.NS,NSE,Others,Diversified,Small Cap,False
FINOPB.BO,BSE,Others,Diversified,Small Cap,False
FINOPB.NS,NSE,Others,Diversified,Small Cap,False
FINPIPE.BO,BSE,Others,Diversified,Small Cap,False
FINPIPE.NS,NSE,Others,Diversified,Small Cap,False
FIRSTCRY.BO,BSE,Others,Diversified,Small Cap,False
FIRSTCRY.NS,NSE,Others,Diversified,Small Cap,False
FISCHER.BO,BSE,Others,Diversified,Small Cap,False
FISCHER.NS,NSE,Others,Diversified,Small Cap,False
FIVESTAR.BO,BSE,Others,Diversified,Small Cap,False
FIVESTAR.NS,NSE,Others,Diversified,Small Cap,False
FLAIR.BO,BSE,Others,Diversified,Small Cap,False
FLAIR.NS,NSE,Others,Diversified,Small Cap,False
FLEXITUFF.BO,BSE,Others,Diversified,Small Cap,False
FLEXITUFF.NS,NSE,Others,Diversified,Small Cap,False
FLFL.BO,BSE,Others,Diversified,Small Cap,False
FLFL.NS,NSE,Others,Diversified,Small Cap,False
FLUOROCHEM.BO,BSE,Chemicals,Chemicals,Small Cap,False
FLUOROCHEM.NS,NSE,Chemicals,Chemicals,Small Cap,False
FMGOETZE.BO,BSE,Others,Diversified,Small Cap,False
FMGOETZE.NS,NSE,Others,Diversified,Small Cap,False
FMNL.BO,BSE,Others,Diversified,Small Cap,False
FMNL.NS,NSE,Others,Diversified,Small Cap,False
FOCUS.BO,BSE,Others,Diversified,Small Cap,False
FOCUS.NS,NSE,Others,Diversified,Small Cap,False
FOODSIN.BO,BSE,Others,Diversified,Small Cap,False
FOODSIN.NS,NSE,Others,Diversified,Small Cap,False
FORCEMOT.BO,BSE,Others,Diversified,Small Cap,False
FORCEMOT.NS,NSE,Others,Diversified,Small Cap,False
FORTIS.BO,BSE,Healthcare,Healthcare,Small Cap,False
FORTIS.NS,NSE,Healthcare,Healthcare,Small Cap,False
FOSECOIND.BO,BSE,Others,Diversified,Small Cap,False
FOSECOIND.NS,NSE,Others,Diversified,Small Cap,False
FSL.BO,BSE,Others,Diversified,Small Cap,False
FSL.NS,NSE,Others,Diversified,Small Cap,False
FUSION.BO,BSE,Others,Diversified,Small Cap,False
FUSION.NS,NSE,Others,Diversified,Small Cap,False
GABRIEL.BO,BSE,Automobile,Automobile,Small Cap,False
GABRIEL.NS,NSE,Automobile,Automobile,Small Cap,False
GAEL.BO,BSE,Others,Diversified,Small Cap,False
GAEL.NS,NSE,Others,Diversified,Small Cap,False
GAIL.BO,BSE,Oil & Gas,Oil & Gas,Small Cap,False
GAIL.NS,NSE,Oil & Gas,Oil & Gas,Mid Cap,False
GALAPREC.BO,BSE,Others,Diversified,Small Cap,False
GALAPREC.NS,NSE,Others,Diversified,Small Cap,False
GALAXYSURF.BO,BSE,Others,Diversified,Small Cap,False
GALAXYSURF.NS,NSE,Others,Diversified,Small Cap,False
GALLANTT.BO,BSE,Others,Diversified,Small Cap,False
GALLANTT.NS,NSE,Others,Diversified,Small Cap,False
GANDHAR.BO,BSE,Others,Diversified,Small Cap,False
GANDHAR.NS,NSE,Others,Diversified,Small Cap,False
GANDHITUBE.BO,BSE,Others,Diversified,Small Cap,False
GANDHITUBE.NS,NSE,Others,Diversified,Small Cap,False
GANECOS.BO,BSE,Others,Diversified,Small Cap,False
GANECOS.NS,NSE,Others,Diversified,Small Cap,False
GANESHBE.BO,BSE,Others,Diversified,Small Cap,False
GANESHBE.NS,NSE,Others,Diversified,Small Cap,False
GANESHCP.BO,BSE,Others,Diversified,Small Cap,False
GANESHCP.NS,NSE,Others,Diversified,Small Cap,False
GANESHHOU.BO,BSE,Others,Diversified,Small Cap,False
GANESHHOU.NS,NSE,Others,Diversified,Small Cap,False
GANGAFORGE.BO,BSE,Others,Diversified,Small Cap,False
GANGAFORGE.NS,NSE,Others,Diversified,Small Cap,False
GANGESSECU.BO,BSE,Others,Diversified,Small Cap,False
GANGESSECU.NS,NSE,Others,Diversified,Small Cap,False
GARFIBRES.BO,BSE,Others,Diversified,Small Cap,False
GARFIBRES.NS,NSE,Others,Diversified,Small Cap,False
GARUDA.BO,BSE,Others,Diversified,Small Cap,False
GARUDA.NS,NSE,Others,Diversified,Small Cap,False
GATECH.BO,BSE,Others,Diversified,Small Cap,False
GATECH.NS,NSE,Others,Diversified,Small Cap,False
GATECHDVR.BO,BSE,Others,Diversified,Small Cap,False
GATECHDVR.NS,NSE,Others,Diversified,Small Cap,False
GATEWAY.BO,BSE,Others,Diversified,Small Cap,False
GATEWAY.NS,NSE,Others,Diversified,Small Cap,False
GAYAHWS.BO,BSE,Others,Diversified,Small Cap,False
GAYAHWS.NS,NSE,Others,Diversified,Small Cap,False
GCSL.BO,BSE,Others,Diversified,Small Cap,False
GCSL.NS,NSE,Others,Diversified,Small Cap,False
GEECEE.BO,BSE,Others,Diversified,Small Cap,False
GEECEE.NS,NSE,Others,Diversified,Small Cap,False
GEEKAYWIRE.BO,BSE,Others,Diversified,Small Cap,False
GEEKAYWIRE.NS,NSE,Others,Diversified,Small Cap,False
GEMAROMA.BO,BSE,Others,Diversified,Small Cap,False
GEMAROMA.NS,NSE,Others,Diversified,Small Cap,False
GENCON.BO,BSE,Others,Diversified,Small Cap,False
GENCON.NS,NSE,Others,Diversified,Small Cap,False
GENESYS.BO,BSE,Others,Diversified,Small Cap,False
GENESYS.NS,NSE,Others,Diversified,Small Cap,False
GENSOL.BO,BSE,Others,Diversified,Small Cap,False
GENSOL.NS,NSE,Others,Diversified,Small Cap,False
GENUSPAPER.BO,BSE,Others,Diversified,Small Cap,False
GENUSPAPER.NS,NSE,Others,Diversified,Small Cap,False
GENUSPOWER.BO,BSE,Others,Diversified,Small Cap,False
GENUSPOWER.NS,NSE,Others,Diversified,Small Cap,False
GEOJITFSL.BO,BSE,Others,Diversified,Small Cap,False
GEOJITFSL.NS,NSE,Others,Diversified,Small Cap,False
GESHIP.BO,BSE,Others,Diversified,Small Cap,False
GESHIP.NS,NSE,Others,Diversified,Small Cap,False
GFLLIMITED.BO,BSE,Others,Diversified,Small Cap,False
GFLLIMITED.NS,NSE,Others,Diversified,Small Cap,False
GHCL.BO,BSE,Chemicals,Chemicals,Small Cap,False
GHCL.NS,NSE,Chemicals,Chemicals,Small Cap,False
GHCLTEXTIL.BO,BSE,Others,Diversified,Small Cap,False
GHCLTEXTIL.NS,NSE,Others,Diversified,Small Cap,False
GICHSGFIN.BO,BSE,Others,Diversified,Small Cap,False
GICHSGFIN.NS,NSE,Others,Diversified,Small Cap,False
GICRE.BO,BSE,Others,Diversified,Small Cap,False
GICRE.NS,NSE,Others,Diversified,Small Cap,False
GILLANDERS.BO,BSE,Others,Diversified,Small Cap,False
GILLANDERS.NS,NSE,Others,Diversified,Small Cap,False
GILLETTE.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
GILLETTE.NS,NSE,Consumer Goods,Consumer Goods,Small Cap,False
GINNIFILA.BO,BSE,Others,Diversified,Small Cap,False
GINNIFILA.NS,NSE,Others,Diversified,Small Cap,False
GIPCL.BO,BSE,Others,Diversified,Small Cap,False
GIPCL.NS,NSE,Others,Diversified,Small Cap,False
GKENERGY.BO,BSE,Others,Diversified,Small Cap,False
GKENERGY.NS,NSE,Others,Diversified,Small Cap,False
GKSL.BO,BSE,Others,Diversified,Small Cap,False
GKSL.NS,NSE,Others,Diversified,Small Cap,False
GKWLIMITED.BO,BSE,Others,Diversified,Small Cap,False
GKWLIMITED.NS,NSE,Others,Diversified,Small Cap,False
GLAND.BO,BSE,Others,Diversified,Small Cap,False
GLAND.NS,NSE,Others,Diversified,Small Cap,False
GLAXO.BO,BSE,Others,Diversified,Small Cap,False
GLAXO.NS,NSE,Others,Diversified,Small Cap,False
GLENMARK.BO,BSE,Healthcare,Healthcare,Small Cap,False
GLENMARK.NS,NSE,Healthcare,Healthcare,Small Cap,False
GLOBAL.BO,BSE,Others,Diversified,Small Cap,False
GLOBAL.NS,NSE,Others,Diversified,Small Cap,False
GLOBALE.BO,BSE,Others,Diversified,Small Cap,False
GLOBALE.NS,NSE,Others,Diversified,Small Cap,False
GLOBALVECT.BO,BSE,Others,Diversified,Small Cap,False
GLOBALVECT.NS,NSE,Others,Diversified,Small Cap,False
GLOBE.BO,BSE,Others,Diversified,Small Cap,False
GLOBE.NS,NSE,Others,Diversified,Small Cap,False
GLOBECIVIL.BO,BSE,Others,Diversified,Small Cap,False
GLOBECIVIL.NS,NSE,Others,Diversified,Small Cap,False
GLOBUSSPR.BO,BSE,Others,Diversified,Small Cap,False
GLOBUSSPR.NS,NSE,Others,Diversified,Small Cap,False
GLOSTERLTD.BO,BSE,Others,Diversified,Small Cap,False
GLOSTERLTD.NS,NSE,Others,Diversified,Small Cap,False
GLOTTIS.BO,BSE,Others,Diversified,Small Cap,False
GLOTTIS.NS,NSE,Others,Diversified,Small Cap,False
GMBREW.BO,BSE,Others,Diversified,Small Cap,False
GMBREW.NS,NSE,Others,Diversified,Small Cap,False
GMDCLTD.BO,BSE,Others,Diversified,Small Cap,False
GMDCLTD.NS,NSE,Others,Diversified,Small Cap,False
GMMPFAUDLR.BO,BSE,Others,Diversified,Small Cap,False
GMMPFAUDLR.NS,NSE,Others,Diversified,Small Cap,False
GMRAIRPORT.BO,BSE,Others,Diversified,Small Cap,False
GMRAIRPORT.NS,NSE,Others,Diversified,Small Cap,False
GNA.BO,BSE,Others,Diversified,Small Cap,False
GNA.NS,NSE,Others,Diversified,Small Cap,False
GNFC.BO,BSE,Others,Diversified,Small Cap,False
GNFC.NS,NSE,Others,Diversified,Small Cap,False
GOACARBON.BO,BSE,Others,Diversified,Small Cap,False
GOACARBON.NS,NSE,Others,Diversified,Small Cap,False
GOCLCORP.BO,BSE,Others,Diversified,Small Cap,False
GOCLCORP.NS,NSE,Others,Diversified,Small Cap,False
GOCOLORS.BO,BSE,Others,Diversified,Small Cap,False
GOCOLORS.NS,NSE,Others,Diversified,Small Cap,False
GODAVARIB.BO,BSE,Others,Diversified,Small Cap,False
GODAVARIB.NS,NSE,Others,Diversified,Small Cap,False
GODFRYPHLP.BO,BSE,Others,Diversified,Small Cap,False
GODFRYPHLP.NS,NSE,Others,Diversified,Small Cap,False
GODIGIT.BO,BSE,Others,Diversified,Small Cap,False
GODIGIT.NS,NSE,Others,Diversified,Small Cap,False
GODREJAGRO.BO,BSE,Others,Diversified,Small Cap,False
GODREJAGRO.NS,NSE,Others,Diversified,Small Cap,False
GODREJCP.BO,BSE,Consumer Goods,Consumer Goods,Small Cap,False
GODREJCP.NS,NSE,Consumer Goods,Consumer Goods,Mid Cap,False
GODREJIND.BO,BSE,Others,Diversified,Small Cap,False
GODREJIND.NS,NSE,Others,Diversified,Small Cap,False
GODREJPROP.BO,BSE,Others,Diversified,Small Cap,False
GODREJPROP.NS,NSE,Others,Diversified,Small Cap,False
GOKEX.BO,BSE,Others,Diversified,Small Cap,False
GOKEX.NS,NSE,Others,Diversified,Small Cap,False
GOKUL.BO,BSE,Others,Diversified,Small Cap,False
GOKUL.NS,NSE,Others,Diversified,Small Cap,False
GOKULAGRO.BO,BSE,Others,Diversified,Small Cap,False
GOKULAGRO.NS,NSE,Others,Diversified,Small Cap,False
GOLDBEES.NS,NSE,ETF,Commodity ETF,Large Cap,True
GOLDENTOBC.BO,BSE,Others,Diversified,Small Cap,False
GOLDENTOBC.NS,NSE,Others,Diversified,Small Cap,False
GOLDIAM.BO,BSE,Others,Diversified,Small Cap,False
GOLDIAM.NS,NSE,Others,Diversified,Small Cap,False
GOLDTECH.BO,BSE,Others,Diversified,Small Cap,False
GOLDTECH.NS,NSE,Others,Diversified,Small Cap,False
GOODLUCK.BO,BSE,Others,Diversified,Small Cap,False
GOODLUCK.NS,NSE,Others,Diversified,Small Cap,False
GOPAL.BO,BSE,Others,Diversified,Small Cap,False
GOPAL.NS,NSE,Others,Diversified,Small Cap,False
GOYALALUM.BO,BSE,Others,Diversified,Small Cap,False
GOYALALUM.NS,NSE,Others,Diversified,Small Cap,False
GPIL.BO,BSE,Others,Diversified,Small Cap,False
GPIL.NS,NSE,Others,Diversified,Small Cap,False
GPPL.BO,BSE,Others,Diversified,Small Cap,False
GPPL.NS,NSE,Others,Diversified,Small Cap,False
GPTHEALTH.BO,BSE,Others,Diversified,Small Cap,False
GPTHEALTH.NS,NSE,Others,Diversified,Small Cap,False
GPTINFRA.BO,BSE,Others,Diversified,Small Cap,False
GPTINFRA.NS,NSE,Others,Diversified,Small Cap,False
GRANULES.BO,BSE,Healthcare,Healthcare,Small Cap,False
GRANULES.NS,NSE,Healthcare,Healthcare,Small Cap,False
GRAPHITE.BO,BSE,Others,Diversified,Small Cap,False
GRAPHITE.NS,NSE,Others,Diversified,Small Cap,False
GRASIM.BO,BSE,Textiles,Textiles,Large Cap,False
GRASIM.NS,NSE,Textiles,Textiles,Large Cap,False
GRAVITA.BO,BSE,Others,Diversified,Small Cap,False
GRAVITA.NS,NSE,Others,Diversified,Small Cap,False
GREAVESCOT.BO,BSE,Others,Diversified,Small Cap,False
GREAVESCOT.NS,NSE,Others,Diversified,Small Cap,False
GREENLAM.BO,BSE,Others,Diversified,Small Cap,False
GREENLAM.NS,NSE,Others,Diversified,Small Cap,False
GREENPANEL.BO,BSE,Others,Diversified,Small Cap,False
GREENPANEL.NS,NSE,Others,Diversified,Small Cap,False
GREENPLY.BO,BSE,Others,Diversified,Small Cap,False
GREENPLY.NS,NSE,Others,Diversified,Small Cap,False
GREENPOWER.BO,BSE,Others,Diversified,Small Cap,False
GREENPOWER.NS,NSE,Others,Diversified,Small Cap,False
GRINDWELL.BO,BSE,Others,Diversified,Small Cap,False
GRINDWELL.NS,NSE,Others,Diversified,Small Cap,False
GRINFRA.BO,BSE,Others,Diversified,Small Cap,False
GRINFRA.NS,NSE,Others,Diversified,Small Cap,False
GRMOVER.BO,BSE,Others,Diversified,Small Cap,False
GRMOVER.NS,NSE,Others,Diversified,Small Cap,False
GROBTEA.BO,BSE,Others,Diversified,Small Cap,False
GROBTEA.NS,NSE,Others,Diversified,Small Cap,False
GROWW.BO,BSE,Others,Diversified,Small Cap,False
GROWW.NS,NSE,Others,Diversified,Small Cap,False
GRPLTD.BO,BSE,Others,Diversified,Small Cap,False
GRPLTD.NS,NSE,Others,Diversified,Small Cap,False
GRSE.BO,BSE,Others,Diversified,Small Cap,False
GRSE.NS,NSE,Others,Diversified,Small Cap,False
GRWRHITECH.BO,BSE,Others,Diversified,Small Cap,False
GRWRHITECH.NS,NSE,Others,Diversified,Small Cap,False
GSFC.BO,BSE,Others,Diversified,Small Cap,False
GSFC.NS,NSE,Others,Diversified,Small Cap,False
GSLSU.BO,BSE,Others,Diversified,Small Cap,False
GSLSU.NS,NSE,Others,Diversified,Small Cap,False
GSPL.BO,BSE,Others,Diversified,Small Cap,False
GSPL.NS,NSE,Others,Diversified,Small Cap,False
GSS.BO,BSE,Others,Diversified,Small Cap,False
GSS.NS,NSE,Others,Diversified,Small Cap,False
GTECJAINX.BO,BSE,Others,Diversified,Small Cap,False
GTECJAINX.NS,NSE,Others,Diversified,Small Cap,False
GTL.BO,BSE,Others,Diversified,Small Cap,False
GTL.NS,NSE,Others,Diversified,Small Cap,False
GTLINFRA.BO,BSE,Others,Diversified,Small Cap,False
GTLINFRA.NS,NSE,Others,Diversified,Small Cap,False
GTPL.BO,BSE,Telecommunications,Telecommunications,Small Cap,False
GTPL.NS,NSE,Telecommunications,Telecommunications,Small Cap,False
GUFICBIO.BO,BSE,Others,Diversified,Small Cap,False
GUFICBIO.NS,NSE,Others,Diversified,Small Cap,False
GUJALKALI.BO,BSE,Chemicals,Chemicals,Small Cap,False
GUJALKALI.NS,NSE,Chemicals,Chemicals,Small Cap,False
GUJAPOLLO.BO,BSE,Others,Diversified,Small Cap,False
GUJAPOLLO.NS,NSE,Others,Diversified,Small Cap,False
GUJGASLTD.BO,BSE,Oil & Gas,Oil & Gas,Small Cap,False
GUJGASLTD.NS,NSE,Oil & Gas,Oil & Gas,Small Cap,False
GUJRAFFIA.BO,BSE,Others,Diversified,Small Cap,False
GUJRAFFIA.NS,NSE,Others,Diversified,Small Cap,False
GUJTHEM.BO,BSE,Others,Diversified,Small Cap,False
GUJTHEM.NS,NSE,Others,Diversified,Small Cap,False
GULFOILLUB.BO,BSE,Others,Diversified,Small Cap,False
GULFOILLUB.NS,NSE,Others,Diversified,Small Cap,False
GULFPETRO.BO,BSE,Others,Diversified,Small Cap,False
GULFPETRO.NS,NSE,Others,Diversified,Small Cap,False
GULPOLY.BO,BSE,Others,Diversified,Small Cap,False
GULPOLY.NS,NSE,Others,Diversified,Small Cap,False
GVKPIL.BO,BSE,Others,Diversified,Small Cap,False
GVKPIL.NS,NSE,Others,Diversified,Small Cap,False
GVPIL.BO,BSE,Others,Diversified,Small Cap,False
GVPIL.NS,NSE,Others,Diversified,Small Cap,False
GVPTECH.BO,BSE,Others,Diversified,Small Cap,False
GVPTECH.NS,NSE,Others,Diversified,Small Cap,False
HAL.BO,BSE,Others,Diversified,Small Cap,False
HAL.NS,NSE,Others,Diversified,Mid Cap,False
HALEOSLABS.BO,BSE,Others,Diversified,Small Cap,False
HALEOSLABS.NS,NSE,Others,Diversified,Small Cap,False
HAPPSTMNDS.BO,BSE,Information Technology,Information Technology,Small Cap,False
HAPPSTMNDS.NS,NSE,Information Technology,Information Technology,Small Cap,False
HAPPYFORGE.BO,BSE,Others,Diversified,Small Cap,False
HAPPYFORGE.NS,NSE,Others,Diversified,Small Cap,False
HARDWYN.BO,BSE,Others,Diversified,Small Cap,False
HARDWYN.NS,NSE,Others,Diversified,Small Cap,False
HARIOMPIPE.BO,BSE,Others,Diversified,Small Cap,False
HARIOMPIPE.NS,NSE,Others,Diversified,Small Cap,False
HARRMALAYA.BO,BSE,Others,Diversified,Small Cap,False
HARRMALAYA.NS,NSE,Others,Diversified,Small Cap,False
HARSHA.BO,BSE,Others,Diversified,Small Cap,False
HARSHA.NS,NSE,Others,Diversified,Small Cap,False
HATHWAY.BO,BSE,Others,Diversified,Small Cap,False
HATHWAY.NS,NSE,Others,Diversified,Small Cap,False
HATSUN.BO,BSE,Others,Diversified,Small Cap,False
HATSUN.NS,NSE,Others,Diversified,Small Cap,False
HAVELLS.BO,BSE,Others,Diversified,Small Cap,False
HAVELLS.NS,NSE,Others,Diversified,Mid Cap,False
HAVISHA.BO,BSE,Others,Diversified,Small Cap,False
HAVISHA.NS,NSE,Others,Diversified,Small Cap,False
HBLENGINE.BO,BSE,Others,Diversified,Small Cap,False
HBLENGINE.NS,NSE,Others,Diversified,Small Cap,False
HBSL.BO,BSE,Others,Diversified,Small Cap,False
HBSL.NS,NSE,Others,Diversified,Small Cap,False
HCC.BO,BSE,Others,Diversified,Small Cap,False
HCC.NS,NSE,Others,Diversified,Small Cap,False
HCG.BO,BSE,Others,Diversified,Small Cap,False
HCG.NS,NSE,Others,Diversified,Small Cap,False
HCL-INSYS.BO,BSE,Others,Diversified,Small Cap,False
HCL-INSYS.NS,NSE,Others,Diversified,Small Cap,False
HCLTECH.BO,BSE,Information Technology,Information Technology,Large Cap,False
HCLTECH.NS,NSE,Information Technology,Information Technology,Large Cap,False
HDBFS.BO,BSE,Others,Diversified,Small Cap,False
HDBFS.NS,NSE,Others,Diversified,Small Cap,False
HDFCAMC.BO,BSE,Others,Diversified,Small Cap,False
HDFCAMC.NS,NSE,Others,Diversified,Small Cap,False
HDFCBANK.BO,BSE,Financial Services,Financial Services,Large Cap,False
HDFCBANK.NS,NSE,Financial Services,Financial Services,Large Cap,False
HDFCLIFE.BO,BSE,Financial Services,Financial Services,Small Cap,False
HDFCLIFE.NS,NSE,Financial Services,Financial Services,Large Cap,False
HDIL.BO,BSE,Others,Diversified,Small Cap,False
HDIL.NS,NSE,Others,Diversified,Small Cap,False
HEADSUP.BO,BSE,Others,Diversified,Small Cap,False
HEADSUP.NS,NSE,Others,Diversified,Small Cap,False
HECPROJECT.BO,BSE,Others,Diversified,Small Cap,False
HECPROJECT.NS,NSE,Others,Diversified,Small Cap,False
HEG.BO,BSE,Others,Diversified,Small Cap,False
HEG.NS,NSE,Others,Diversified,Small Cap,False
HEIDELBERG.BO,BSE,Others,Diversified,Small Cap,False
HEIDELBERG.NS,NSE,Others,Diversified,Small Cap,False
HEMIPROP.BO,BSE,Others,Diversified,Small Cap,False
HEMIPROP.NS,NSE,Others,Diversified,Small Cap,False
HERANBA.BO,BSE,Others,Diversified,Small Cap,False
HERANBA.NS,NSE,Others,Diversified,Small Cap,False
HERITGFOOD.BO,BSE,Metals & Mining,Metals & Mining,Small Cap,False
HERITGFOOD.NS,NSE,Metals & Mining,Metals & Mining,Small Cap,False
HEROMOTOCO.BO,BSE,Automobile,Automobile,Large Cap,False
HEROMOTOCO.NS,NSE,Automobile,Automobile,Large Cap,False
HESTERBIO.BO,BSE,Others,Diversified,Small Cap,False
HESTERBIO.NS,NSE,Others,Diversified,Small Cap,False
HEUBACHIND.BO,BSE,Others,Diversified,Small Cap,False
HEUBACHIND.NS,NSE,Others,Diversified,Small Cap,False
HEXATRADEX.BO,BSE,Others,Diversified,Small Cap,False
HEXATRADEX.NS,NSE,Others,Diversified,Small Cap,False
HEXT.BO,BSE,Others,Diversified,Small Cap,False
HEXT.NS,NSE,Others,Diversified,Small Cap,False
HFCL.BO,BSE,Telecommunications,Telecommunications,Small Cap,False
HFCL.NS,NSE,Telecommunications,Telecommunications,Small Cap,False
HGINFRA.BO,BSE,Others,Diversified,Small Cap,False
HGINFRA.NS,NSE,Others,Diversified,Small Cap,False
HGM.BO,BSE,Others,Diversified,Small Cap,False
HGM.NS,NSE,Others,Diversified,Small Cap,False
HGS.BO,BSE,Others,Diversified,Small Cap,False
HGS.NS,NSE,Others,Diversified,Small Cap,False
HIKAL.BO,BSE,Others,Diversified,Small Cap,False
HIKAL.NS,NSE,Others,Diversified,Small Cap,False
HILINFRA.BO,BSE,Others,Diversified,Small Cap,False
HILINFRA.NS,NSE,Others,Diversified,Small Cap,False
HILTON.BO,BSE,Others,Diversified,Small Cap,False
HILTON.NS,NSE,Others,Diversified,Small Cap,False
HIMATSEIDE.BO,BSE,Others,Diversified,Small Cap,False
HIMATSEIDE.NS,NSE,Others,Diversified,Small Cap,False
HINDALCO.BO,BSE,Metals & Mining,Metals & Mining,Large Cap,False
HINDALCO.NS,NSE,Metals & Mining,Metals & Mining,Large Cap,False
HINDCOMPOS.BO,BSE,Others,Diversified,Small Cap,False
HINDCOMPOS.NS,NSE,Others,Diversified,Small Cap,False
